pid,latitude,longitude,height
3m8ox4wduc,51.11124,17.067071,122.1
3m8ox4wduf,51.111257,17.067217,120.6
3m8ox4wuu1,51.10974,17.053669,123.0
3m8ox4wuu4,51.109754,17.053779,119.7
3m8ox4wuuG,51.109848,17.054551,122.5
3m8ox4wuuI,51.109858,17.054638,121.0
3m8ox4wuuJ,51.109864,17.054685,120.4
3m8ox4wuuK,51.109874,17.054771,121.6
3m8ox4wuuM,51.109889,17.054892,121.7
3m8ox4wuuO,51.109901,17.054989,120.7
3m8ox4wuuZ,51.109976,17.055604,118.8
3m8ox4wuuv,51.110144,17.056996,122.7
3m8ox4wuv1,51.110182,17.057307,120.6
3m8ox4wuv5,51.110215,17.057581,122.2
3m8ox4wuv6,51.110235,17.057747,127.2
3m8ox4wuv9,51.110243,17.057808,121.7
3m8ox4wuwD,51.110724,17.06177,123.4
3m8ox4wuwG,51.110746,17.061953,123.6
3m8ox4wuwJ,51.11077,17.062154,124.7
3m8ox4wuwK,51.11077,17.062153,121.8
3m8ox4wuwL,51.110783,17.062255,123.9
3m8ox4wuwP,51.110803,17.062424,120.6
3m8ox4wuwV,51.110853,17.06283,122.9
3m8ox4wuwY,51.11087,17.062975,121.3
3m8ox4wuwZ,51.110877,17.063031,121.2
3m8ox4wuwa,51.110878,17.063037,118.7
3m8ox4wuwc,51.110892,17.06315,118.4
3m8ox4wuwe,51.110919,17.06338,123.6
3m8ox4wuwk,51.110962,17.06373,123.3
3m8ox4wuwm,51.110971,17.063808,121.4
3m8ox4wuwp,51.110995,17.064003,122.2
3m8ox4wuwq,51.110999,17.064032,120.8
3m8ox4wuwu,51.111031,17.064299,122.1
3m8ox4wuwx,51.11105,17.064454,121.0
3m8ox4wuwz,51.111061,17.064551,120.0
3m8ox4wux1,51.11108,17.064702,121.5
3m8ox4wux2,51.111085,17.064748,120.9
3m8ox4wux4,51.111102,17.064887,121.8
3m8ox4wux6,51.11111,17.06495,119.2
3m8ox4wux8,51.111124,17.065069,119.2
3m8ox4wux9,51.111136,17.065163,120.8
3m8ox4wuxD,51.111164,17.065396,120.6
3m8ox4wuxP,51.111256,17.066157,122.8
3m8ox4wuxR,51.111266,17.066238,121.1
3m8ox4wuxY,51.111321,17.066687,122.6
3m8ox4wuxZ,51.111331,17.066776,124.0
3m8ox4wuxc,51.111346,17.0669,121.4
3m8ox4wuxf,51.111366,17.067058,120.5
3m8ox4wuxg,51.111375,17.067138,121.5
3m8ox4wuxj,51.111399,17.067334,122.3
3m8ox4wuxk,51.11141,17.067423,123.7
3m8ox4wuxm,51.111416,17.067474,120.5
3m8ox4wuxs,51.111455,17.067797,118.9
3m8ox4xBx4,51.10987,17.053685,122.7
3m8ox4xBx5,51.109873,17.053707,121.0
3m8ox4xBx6,51.109877,17.05374,119.7
3m8ox4xBxN,51.110006,17.054804,122.2
3m8ox4xBxO,51.110011,17.054845,121.3
3m8ox4xBxQ,51.110023,17.054949,120.6
3m8ox4xBxS,51.110039,17.055079,121.1
3m8ox4xBxT,51.110046,17.055131,120.8
3m8ox4xBxY,51.110081,17.055424,120.5
3m8ox4xBxa,51.110094,17.055531,120.0
3m8ox4xBxd,51.110117,17.055721,120.5
3m8ox4xBxe,51.110125,17.055785,120.7
3m8ox4xBxj,51.110162,17.056088,121.0
3m8ox4xBy3,51.110305,17.057264,120.3
3m8ox4xBy4,51.110312,17.05733,120.6
3m8ox4xBy5,51.110319,17.057387,120.5
3m8ox4xBy8,51.110353,17.057665,125.2
3m8ox4xBy9,51.110363,17.057746,126.2
3m8ox4xByB,51.110376,17.05785,125.5
3m8ox4xByD,51.11038,17.057882,121.4
3m8ox4xByH,51.110407,17.05811,120.9
3m8ox4xByI,51.110419,17.058211,122.9
3m8ox4xByL,51.110446,17.058429,124.7
3m8ox4xByM,51.110448,17.058447,122.8
3m8ox4xByO,51.110472,17.058646,126.5
3m8ox4xBzE,51.110846,17.061726,125.9
3m8ox4xBzF,51.110848,17.061742,123.9
3m8ox4xBzH,51.110865,17.061884,125.0
3m8ox4xBzK,51.110885,17.062047,124.3
3m8ox4xBzM,51.110896,17.062134,122.7
3m8ox4xBzR,51.110925,17.062379,120.3
3m8ox4xBzS,51.110935,17.062455,121.1
3m8ox4xBzX,51.110977,17.062805,123.5
3m8ox4xBzY,51.110988,17.062898,125.1
3m8ox4xBza,51.110996,17.06296,122.5
3m8ox4xBze,51.111015,17.063119,118.8
3m8ox4xBzh,51.111041,17.063335,120.5
3m8ox4xBzl,51.111075,17.063608,122.2
3m8ox4xBzm,51.111082,17.063667,122.2
3m8ox4xBzp,51.111109,17.063896,124.5
3m8ox4xBzr,51.11112,17.063982,123.0
3m8ox4xBzs,51.111123,17.064006,121.3
3m8ox4xBzu,51.111136,17.064117,120.9
3m8ox4xBzw,51.111155,17.064267,122.4
3m8ox4xBzy,51.111168,17.064377,122.0
3m8ox4xC00,51.11118,17.064478,121.2
3m8ox4xC02,51.111196,17.064606,121.6
3m8ox4xC04,51.111208,17.064709,120.9
3m8ox4xC05,51.111213,17.064749,119.9
3m8ox4xC07,51.111228,17.06487,120.0
3m8ox4xC0B,51.11126,17.065133,121.2
3m8ox4xC0M,51.111346,17.065841,123.8
3m8ox4xC0O,51.111362,17.065981,124.8
3m8ox4xC0P,51.111364,17.065996,122.6
3m8ox4xC0R,51.111379,17.06612,122.9
3m8ox4xC0S,51.111379,17.066114,119.8
3m8ox4xC0Z,51.111436,17.06659,122.6
3m8ox4xC0a,51.111442,17.066634,121.9
3m8ox4xC0b,51.111444,17.066654,120.1
3m8ox4xC0c,51.111451,17.066708,119.8
3m8ox4xC0d,51.111459,17.066772,120.0
3m8ox4xC0e,51.111472,17.066885,122.5
3m8ox4xC0g,51.111487,17.067011,122.9
3m8ox4xC0h,51.111489,17.067028,120.9
3m8ox4xC0k,51.111518,17.067259,123.4
3m8ox4xC0o,51.111544,17.067474,122.3
3m8ox4xC0s,51.111574,17.067728,123.0
3m8ox4xC0t,51.111579,17.067764,121.9
3m8ox4xT01,51.109951,17.053299,120.4
3m8ox4xT05,51.109988,17.05361,123.8
3m8ox4xT07,51.110001,17.053711,122.9
3m8ox4xT0N,51.110112,17.054629,121.3
3m8ox4xT0P,51.110126,17.054742,121.1
3m8ox4xT0R,51.110139,17.054853,120.7
3m8ox4xT0S,51.110149,17.054937,121.8
3m8ox4xT0T,51.110154,17.054974,120.7
3m8ox4xT0W,51.110175,17.05515,120.6
3m8ox4xT0a,51.110203,17.055379,120.2
3m8ox4xT0c,51.110218,17.055498,120.2
3m8ox4xT0e,51.110229,17.055594,119.1
3m8ox4xT0f,51.110239,17.055671,120.0
3m8ox4xT0g,51.110247,17.055739,120.4
3m8ox4xT0h,51.110257,17.055824,121.6
3m8ox4xT0j,51.110268,17.055916,120.3
3m8ox4xT0k,51.110278,17.055995,121.2
3m8ox4xT0l,51.110283,17.056033,120.2
3m8ox4xT0o,51.110309,17.056253,122.1
3m8ox4xT0p,51.110313,17.05628,120.6
3m8ox4xT15,51.110432,17.057262,122.0
3m8ox4xT16,51.110438,17.057311,121.5
3m8ox4xT17,51.110447,17.057384,122.2
3m8ox4xT18,51.11045,17.057415,120.8
3m8ox4xT19,51.110458,17.05748,121.1
3m8ox4xT1F,51.1105,17.05782,120.3
3m8ox4xT1O,51.110575,17.058442,124.3
3m8ox4xT1d,51.110689,17.059382,126.6
3m8ox4xT1e,51.110696,17.059438,126.4
3m8ox4xT1f,51.110702,17.059487,125.9
3m8ox4xT1h,51.11071,17.059553,123.4
3m8ox4xT1i,51.110723,17.05966,125.6
3m8ox4xT2C,51.110934,17.061397,123.5
3m8ox4xT2E,51.110955,17.06157,126.0
3m8ox4xT2I,51.110987,17.061835,127.3
3m8ox4xT2K,51.110991,17.061866,123.1
3m8ox4xT2L,51.110999,17.061937,123.7
3m8ox4xT2M,51.110997,17.061921,120.1
3m8ox4xT2P,51.111016,17.062074,119.0
3m8ox4xT2Q,51.111022,17.062122,118.4
3m8ox4xT2S,51.111036,17.062243,118.5
3m8ox4xT2T,51.111042,17.062289,117.9
3m8ox4xT2W,51.111069,17.062513,120.0
3m8ox4xT2X,51.111078,17.062583,120.5
3m8ox4xT2f,51.111135,17.063051,120.2
3m8ox4xT2h,51.111152,17.063196,121.4
3m8ox4xT2i,51.111156,17.063226,120.0
3m8ox4xT2q,51.111219,17.063745,122.0
3m8ox4xT2r,51.111234,17.063872,125.2
3m8ox4xT2t,51.111249,17.063992,125.3
3m8ox4xT2w,51.111262,17.0641,122.0
3m8ox4xT2y,51.111273,17.06419,120.6
3m8ox4xT2z,51.111289,17.064322,124.0
3m8ox4xT30,51.111295,17.064373,123.6
3m8ox4xT31,51.111302,17.06443,123.5
3m8ox4xT34,51.111317,17.064559,121.2
3m8ox4xT38,51.111342,17.064765,119.7
3m8ox4xT3G,51.111402,17.065253,120.3
3m8ox4xT3H,51.11141,17.065321,120.6
3m8ox4xT3I,51.11142,17.065402,121.7
3m8ox4xT3O,51.11147,17.065814,124.3
3m8ox4xT3P,51.111472,17.06583,122.2
3m8ox4xT3R,51.111491,17.065986,124.0
3m8ox4xT3U,51.111506,17.06611,121.4
3m8ox4xT3V,51.111519,17.066218,123.7
3m8ox4xT3X,51.111527,17.066283,121.2
3m8ox4xT3a,51.111555,17.06652,123.9
3m8ox4xT3b,51.111558,17.066543,122.2
3m8ox4xT3e,51.111579,17.066711,121.7
3m8ox4xT3f,51.111579,17.066714,119.1
3m8ox4xT3g,51.1116,17.06689,124.5
3m8ox4xT3h,51.111605,17.066925,123.4
3m8ox4xT3m,51.111639,17.067213,123.0
3m8ox4xT3q,51.111679,17.067536,127.0
3m8ox4xT3u,51.111691,17.067639,120.6
3m8ox4xk36,51.110106,17.053528,124.5
3m8ox4xk37,51.110111,17.053573,123.9
3m8ox4xk39,51.110123,17.05367,122.8
3m8ox4xk3A,51.110126,17.053698,121.3
3m8ox4xk3G,51.110174,17.054086,122.8
3m8ox4xk3Y,51.110295,17.055087,119.5
3m8ox4xk3g,51.110356,17.055584,120.5
3m8ox4xk3i,51.110372,17.055717,121.1
3m8ox4xk3l,51.110392,17.05588,120.4
3m8ox4xk3m,51.110396,17.055917,119.3
3m8ox4xk3p,51.110423,17.056143,121.6
3m8ox4xk3t,51.110449,17.05635,120.1
3m8ox4xk3z,51.110488,17.056672,118.5
3m8ox4xk40,51.1105,17.056771,120.3
3m8ox4xk47,51.110552,17.057198,120.8
3m8ox4xk48,51.11056,17.057269,121.4
3m8ox4xk4B,51.110584,17.057462,122.0
3m8ox4xk4C,51.110584,17.057467,119.5
3m8ox4xk4D,51.110592,17.057532,119.8
3m8ox4xk4I,51.11063,17.057847,120.6
3m8ox4xk4M,51.110659,17.058087,120.6
3m8ox4xk4a,51.110782,17.059099,129.0
3m8ox4xk4h,51.110827,17.05947,126.9
3m8ox4xk4j,51.110827,17.059471,121.4
3m8ox4xk4k,51.110842,17.059591,124.2
3m8ox4xk4m,51.110842,17.059593,118.7
3m8ox4xk4n,51.110852,17.059675,119.8
3m8ox4xk4q,51.11088,17.059901,122.0
3m8ox4xk4r,51.110905,17.060108,128.9
3m8ox4xk4v,51.110915,17.060195,121.8
3m8ox4xk4x,51.110934,17.060349,123.5
3m8ox4xk4y,51.110924,17.060262,116.6
3m8ox4xk4z,51.110932,17.060329,117.0
3m8ox4xk50,51.110954,17.060515,122.9
3m8ox4xk51,51.110953,17.060508,119.8
3m8ox4xk52,51.110956,17.060533,118.2
3m8ox4xk55,51.110975,17.060689,117.1
3m8ox4xk57,51.110997,17.060868,120.0
3m8ox4xk5J,51.111097,17.061691,125.1
3m8ox4xk5K,51.111116,17.061851,129.8
3m8ox4xk5L,51.111111,17.061808,125.0
3m8ox4xk5M,51.111108,17.061781,121.0
3m8ox4xk5O,51.111122,17.061897,120.8
3m8ox4xk5Q,51.111137,17.06202,121.0
3m8ox4xk5S,51.111148,17.062109,119.6
3m8ox4xk5T,51.111154,17.062164,119.4
3m8ox4xk5W,51.111178,17.062361,120.3
3m8ox4xk5b,51.111209,17.062617,118.3
3m8ox4xk5e,51.111237,17.062849,120.8
3m8ox4xk5f,51.111247,17.062928,121.7
3m8ox4xk5j,51.111278,17.063181,122.4
3m8ox4xk5w,51.111373,17.063963,122.9
3m8ox4xk5y,51.111385,17.064066,122.1
3m8ox4xk63,51.11142,17.064355,121.8
3m8ox4xk6A,51.111464,17.064717,119.2
3m8ox4xk6B,51.111474,17.064801,120.4
3m8ox4xk6C,51.111479,17.064839,119.4
3m8ox4xk6I,51.111529,17.065256,122.2
3m8ox4xk6N,51.111561,17.065519,120.6
3m8ox4xk6O,51.111567,17.065567,120.1
3m8ox4xk6P,51.111575,17.065631,120.3
3m8ox4xk6T,51.111613,17.065943,123.7
3m8ox4xk6W,51.111634,17.066115,123.5
3m8ox4xk6X,51.111643,17.066191,124.2
3m8ox4xk6Z,51.111659,17.066324,124.9
3m8ox4xk6a,51.111654,17.066284,120.2
3m8ox4xk6c,51.111681,17.066508,125.2
3m8ox4xk6d,51.111684,17.066533,123.5
3m8ox4xk6e,51.111682,17.066515,119.9
3m8ox4xk6v,51.111816,17.067617,124.2
3m8ox4xk6w,51.11183,17.067733,126.9
3m8ox4y16A,51.11024,17.053584,123.4
3m8ox4y16B,51.110242,17.053601,121.4
3m8ox4y16D,51.110263,17.05377,123.7
3m8ox4y16F,51.110281,17.053917,125.0
3m8ox4y16G,51.110282,17.053928,122.7
3m8ox4y16J,51.110293,17.054022,118.8
3m8ox4y16O,51.110338,17.05439,122.1
3m8ox4y16P,51.11035,17.054486,123.8
3m8ox4y16Q,51.110353,17.054515,122.4
3m8ox4y16X,51.110408,17.054967,124.0
3m8ox4y16Z,51.110451,17.055319,134.9
3m8ox4y16a,51.110413,17.05501,117.7
3m8ox4y16b,51.110459,17.055391,132.7
3m8ox4y16i,51.110491,17.055646,125.2
3m8ox4y16k,51.110498,17.055707,122.4
3m8ox4y16m,51.110514,17.055838,123.0
3m8ox4y16o,51.110525,17.055927,121.6
3m8ox4y16r,51.110543,17.056081,120.4
3m8ox4y16s,51.110557,17.056197,123.1
3m8ox4y179,51.110675,17.057162,120.9
3m8ox4y17A,51.110684,17.05724,121.8
3m8ox4y17T,51.110813,17.0583,118.5
3m8ox4y17U,51.110827,17.058416,121.1
3m8ox4y17c,51.110897,17.058993,125.9
3m8ox4y17m,51.110958,17.059494,121.5
3m8ox4y17n,51.110963,17.059539,120.8
3m8ox4y17t,51.111001,17.059848,118.6
3m8ox4y17u,51.111064,17.060374,140.4
3m8ox4y17x,51.111037,17.060144,121.3
3m8ox4y17z,51.111092,17.060603,137.2
3m8ox4y180,51.1111,17.060668,137.5
3m8ox4y182,51.111078,17.060483,123.2
3m8ox4y183,51.111117,17.060811,135.8
3m8ox4y184,51.111081,17.060505,118.7
3m8ox4y185,51.11109,17.060583,119.5
3m8ox4y187,51.111099,17.060657,117.5
3m8ox4y18F,51.111187,17.061383,129.2
3m8ox4y18I,51.111204,17.061525,127.5
3m8ox4y18M,51.111216,17.061622,120.9
3m8ox4y18O,51.111236,17.061789,123.1
3m8ox4y18P,51.111248,17.061884,124.8
3m8ox4y18Q,51.111246,17.06187,121.3
3m8ox4y18V,51.11128,17.062148,120.4
3m8ox4y18Y,51.111303,17.062335,120.8
3m8ox4y18Z,51.111315,17.062439,122.9
3m8ox4y18h,51.111358,17.06279,117.1
3m8ox4y18k,51.111386,17.063023,119.6
3m8ox4y18n,51.111423,17.063328,125.6
3m8ox4y18s,51.111454,17.063584,123.6
3m8ox4y18t,51.111463,17.06366,124.4
3m8ox4y18v,51.111473,17.063736,122.4
3m8ox4y18w,51.111474,17.063744,120.0
3m8ox4y18x,51.111485,17.063842,121.8
